"original","protocol","sip","sport","dip","dport"
"TCP 80.66.0.108:7279->25.0.3.18:25","TCP","80.66.0.108","7279","25.0.3.18","25"
"TCP 80.66.3.172:35973->25.0.3.222:25","TCP","80.66.3.172","35973","25.0.3.222","25"
"TCP 213.184.0.80:58468->25.0.3.191:25","TCP","213.184.0.80","58468","25.0.3.191","25"
"TCP 12.166.0.228:15533->25.0.3.85:25","TCP","12.166.0.228","15533","25.0.3.85","25"
"TCP 12.166.1.4:22795->25.0.2.80:25","TCP","12.166.1.4","22795","25.0.2.80","25"
"TCP 80.66.0.118:49094->25.0.4.29:25","TCP","80.66.0.118","49094","25.0.4.29","25"
"TCP 213.184.1.34:33175->25.0.3.238:25","TCP","213.184.1.34","33175","25.0.3.238","25"
"TCP 12.166.0.218:63877->25.0.3.147:25","TCP","12.166.0.218","63877","25.0.3.147","25"
"TCP 80.66.3.222:5711->25.0.2.152:25","TCP","80.66.3.222","5711","25.0.2.152","25"
"TCP 213.184.3.56:46049->25.0.2.211:25","TCP","213.184.3.56","46049","25.0.2.211","25"
"TCP 12.166.1.0:2114->25.0.3.253:25","TCP","12.166.1.0","2114","25.0.3.253","25"
"TCP 80.66.1.177:59909->25.0.2.137:25","TCP","80.66.1.177","59909","25.0.2.137","25"
"TCP 213.184.1.34:29543->25.0.3.209:25","TCP","213.184.1.34","29543","25.0.3.209","25"
"TCP 80.66.0.20:10383->25.0.3.47:25","TCP","80.66.0.20","10383","25.0.3.47","25"
"TCP 12.166.0.149:50234->25.0.2.164:25","TCP","12.166.0.149","50234","25.0.2.164","25"
"TCP 213.184.2.62:22986->25.0.2.251:25","TCP","213.184.2.62","22986","25.0.2.251","25"
"TCP 122.52.54.117:10159->25.0.3.187:25","TCP","122.52.54.117","10159","25.0.3.187","25"
"TCP 122.52.52.21:52630->25.0.2.92:25","TCP","122.52.52.21","52630","25.0.2.92","25"
"TCP 122.52.49.4:21119->25.0.2.108:25","TCP","122.52.49.4","21119","25.0.2.108","25"
"TCP 122.52.54.57:7609->25.0.3.99:25","TCP","122.52.54.57","7609","25.0.3.99","25"
"TCP 122.52.45.39:32812->25.0.2.228:25","TCP","122.52.45.39","32812","25.0.2.228","25"
"TCP 122.52.35.159:3533->25.0.2.176:25","TCP","122.52.35.159","3533","25.0.2.176","25"
"TCP 12.166.1.172:34581->25.0.4.44:25","TCP","12.166.1.172","34581","25.0.4.44","25"
"TCP 122.52.51.184:50312->25.0.2.58:25","TCP","122.52.51.184","50312","25.0.2.58","25"
"TCP 80.66.4.71:17250->25.0.2.239:25","TCP","80.66.4.71","17250","25.0.2.239","25"
"TCP 213.184.3.57:45016->25.0.3.78:25","TCP","213.184.3.57","45016","25.0.3.78","25"
"TCP 80.66.4.8:37284->25.0.3.118:25","TCP","80.66.4.8","37284","25.0.3.118","25"
"TCP 12.166.0.185:35865->25.0.3.95:25","TCP","12.166.0.185","35865","25.0.3.95","25"
"TCP 122.52.33.190:8611->25.0.3.57:25","TCP","122.52.33.190","8611","25.0.3.57","25"
"TCP 122.52.30.119:28706->25.0.3.214:25","TCP","122.52.30.119","28706","25.0.3.214","25"
"TCP 12.166.0.150:64342->25.0.3.197:25","TCP","12.166.0.150","64342","25.0.3.197","25"
"TCP 213.184.0.244:16604->25.0.2.180:25","TCP","213.184.0.244","16604","25.0.2.180","25"
"TCP 213.184.1.177:12581->25.0.3.31:25","TCP","213.184.1.177","12581","25.0.3.31","25"
"TCP 80.66.2.98:21334->25.0.3.213:25","TCP","80.66.2.98","21334","25.0.3.213","25"
"TCP 122.52.53.19:49137->25.0.3.178:25","TCP","122.52.53.19","49137","25.0.3.178","25"
"TCP 12.166.1.81:15547->25.0.3.25:25","TCP","12.166.1.81","15547","25.0.3.25","25"
"TCP 80.66.2.245:26183->25.0.3.114:25","TCP","80.66.2.245","26183","25.0.3.114","25"
"TCP 122.52.32.34:42642->25.0.4.43:25","TCP","122.52.32.34","42642","25.0.4.43","25"
"TCP 122.52.41.1:31021->25.0.3.26:25","TCP","122.52.41.1","31021","25.0.3.26","25"
"TCP 213.184.3.229:63266->25.0.2.177:25","TCP","213.184.3.229","63266","25.0.2.177","25"
"TCP 122.52.37.105:5078->25.0.2.175:25","TCP","122.52.37.105","5078","25.0.2.175","25"
"TCP 80.66.3.237:40255->25.0.2.120:25","TCP","80.66.3.237","40255","25.0.2.120","25"
"TCP 122.52.47.115:53977->25.0.3.110:25","TCP","122.52.47.115","53977","25.0.3.110","25"
"TCP 12.166.1.41:48260->25.0.2.123:25","TCP","12.166.1.41","48260","25.0.2.123","25"
"TCP 12.166.0.133:58635->25.0.3.255:25","TCP","12.166.0.133","58635","25.0.3.255","25"
"TCP 213.184.2.189:33986->25.0.3.95:25","TCP","213.184.2.189","33986","25.0.3.95","25"
"TCP 80.66.1.198:60141->25.0.4.9:25","TCP","80.66.1.198","60141","25.0.4.9","25"
"TCP 213.184.1.111:28709->25.0.2.208:25","TCP","213.184.1.111","28709","25.0.2.208","25"
"TCP 122.52.48.132:25017->25.0.2.225:25","TCP","122.52.48.132","25017","25.0.2.225","25"
"TCP 12.166.1.183:13774->25.0.2.113:25","TCP","12.166.1.183","13774","25.0.2.113","25"
"TCP 80.66.3.190:63812->25.0.2.62:25","TCP","80.66.3.190","63812","25.0.2.62","25"
"TCP 213.184.0.11:30100->25.0.3.121:25","TCP","213.184.0.11","30100","25.0.3.121","25"
"TCP 12.166.1.11:45040->25.0.2.110:25","TCP","12.166.1.11","45040","25.0.2.110","25"
"TCP 80.66.3.163:61172->25.0.3.51:25","TCP","80.66.3.163","61172","25.0.3.51","25"
"TCP 122.52.54.208:14109->25.0.4.68:25","TCP","122.52.54.208","14109","25.0.4.68","25"
"TCP 213.184.0.48:2972->25.0.3.252:25","TCP","213.184.0.48","2972","25.0.3.252","25"
"TCP 12.166.0.162:17604->25.0.4.1:25","TCP","12.166.0.162","17604","25.0.4.1","25"
"TCP 122.52.51.88:21537->25.0.3.87:25","TCP","122.52.51.88","21537","25.0.3.87","25"
"TCP 80.66.1.253:23263->25.0.2.101:25","TCP","80.66.1.253","23263","25.0.2.101","25"
"TCP 213.184.1.19:47682->25.0.4.53:25","TCP","213.184.1.19","47682","25.0.4.53","25"
"TCP 12.166.0.227:10975->25.0.3.196:25","TCP","12.166.0.227","10975","25.0.3.196","25"
"TCP 213.184.1.56:61718->25.0.2.60:25","TCP","213.184.1.56","61718","25.0.2.60","25"
"TCP 80.66.3.113:17647->25.0.3.213:25","TCP","80.66.3.113","17647","25.0.3.213","25"
"TCP 122.52.43.197:3165->25.0.4.39:25","TCP","122.52.43.197","3165","25.0.4.39","25"
"TCP 122.52.28.147:9894->25.0.3.60:25","TCP","122.52.28.147","9894","25.0.3.60","25"
"TCP 80.66.1.175:23430->25.0.3.87:25","TCP","80.66.1.175","23430","25.0.3.87","25"
"TCP 12.166.0.146:19469->25.0.3.171:25","TCP","12.166.0.146","19469","25.0.3.171","25"
"TCP 213.184.4.2:19695->25.0.2.96:25","TCP","213.184.4.2","19695","25.0.2.96","25"
"TCP 122.52.38.213:14381->25.0.2.53:25","TCP","122.52.38.213","14381","25.0.2.53","25"
"TCP 12.166.0.156:47313->25.0.2.114:25","TCP","12.166.0.156","47313","25.0.2.114","25"
"TCP 80.66.0.96:19904->25.0.2.193:25","TCP","80.66.0.96","19904","25.0.2.193","25"
"TCP 213.184.0.117:2084->25.0.3.117:25","TCP","213.184.0.117","2084","25.0.3.117","25"
"TCP 122.52.46.228:3339->25.0.2.182:25","TCP","122.52.46.228","3339","25.0.2.182","25"
"TCP 80.66.1.33:60410->25.0.3.128:25","TCP","80.66.1.33","60410","25.0.3.128","25"
"TCP 12.166.0.199:9168->25.0.3.161:25","TCP","12.166.0.199","9168","25.0.3.161","25"
"TCP 122.52.49.55:39590->25.0.3.106:25","TCP","122.52.49.55","39590","25.0.3.106","25"
"TCP 213.184.0.19:40939->25.0.2.184:25","TCP","213.184.0.19","40939","25.0.2.184","25"
"TCP 12.166.0.116:7870->25.0.3.138:25","TCP","12.166.0.116","7870","25.0.3.138","25"
"TCP 80.66.2.159:25148->25.0.3.89:25","TCP","80.66.2.159","25148","25.0.3.89","25"
"TCP 122.52.37.163:26305->25.0.4.68:25","TCP","122.52.37.163","26305","25.0.4.68","25"
"TCP 213.184.3.215:53127->25.0.3.164:25","TCP","213.184.3.215","53127","25.0.3.164","25"
"TCP 12.166.1.66:29453->25.0.3.12:25","TCP","12.166.1.66","29453","25.0.3.12","25"
"TCP 122.52.47.155:7739->25.0.3.95:25","TCP","122.52.47.155","7739","25.0.3.95","25"
"TCP 80.66.4.105:57444->25.0.3.249:25","TCP","80.66.4.105","57444","25.0.3.249","25"
"TCP 213.184.1.97:25290->25.0.3.100:25","TCP","213.184.1.97","25290","25.0.3.100","25"
"TCP 12.166.1.49:47205->25.0.3.127:25","TCP","12.166.1.49","47205","25.0.3.127","25"
"TCP 80.66.1.171:25799->25.0.3.135:25","TCP","80.66.1.171","25799","25.0.3.135","25"
"TCP 122.52.55.207:42048->25.0.3.219:25","TCP","122.52.55.207","42048","25.0.3.219","25"
"TCP 213.184.2.37:6474->25.0.3.27:25","TCP","213.184.2.37","6474","25.0.3.27","25"
"TCP 12.166.1.127:21340->25.0.3.237:25","TCP","12.166.1.127","21340","25.0.3.237","25"
"TCP 80.66.1.13:18695->25.0.4.87:25","TCP","80.66.1.13","18695","25.0.4.87","25"
"TCP 122.52.52.48:64337->25.0.2.171:25","TCP","122.52.52.48","64337","25.0.2.171","25"
"TCP 213.184.4.61:45706->25.0.4.57:25","TCP","213.184.4.61","45706","25.0.4.57","25"
"TCP 12.166.1.200:44715->25.0.2.70:25","TCP","12.166.1.200","44715","25.0.2.70","25"
"TCP 80.66.4.141:53094->25.0.3.179:25","TCP","80.66.4.141","53094","25.0.3.179","25"
"TCP 213.184.4.10:20066->25.0.4.60:25","TCP","213.184.4.10","20066","25.0.4.60","25"
"TCP 122.52.36.79:28489->25.0.3.42:25","TCP","122.52.36.79","28489","25.0.3.42","25"
"TCP 80.66.3.121:52577->25.0.3.8:25","TCP","80.66.3.121","52577","25.0.3.8","25"
"TCP 12.166.0.173:35347->25.0.3.59:25","TCP","12.166.0.173","35347","25.0.3.59","25"
"TCP 122.52.43.166:33289->25.0.2.140:25","TCP","122.52.43.166","33289","25.0.2.140","25"
"TCP 213.184.2.55:10298->25.0.3.215:25","TCP","213.184.2.55","10298","25.0.3.215","25"
"TCP 12.166.0.253:32459->25.0.2.92:25","TCP","12.166.0.253","32459","25.0.2.92","25"
"TCP 80.66.1.114:14242->25.0.2.205:25","TCP","80.66.1.114","14242","25.0.2.205","25"
"TCP 122.52.51.32:18126->25.0.3.41:25","TCP","122.52.51.32","18126","25.0.3.41","25"
"TCP 213.184.3.122:39318->25.0.3.172:25","TCP","213.184.3.122","39318","25.0.3.172","25"
"TCP 80.66.0.53:45727->25.0.2.204:25","TCP","80.66.0.53","45727","25.0.2.204","25"
"TCP 12.166.1.202:17530->25.0.4.63:25","TCP","12.166.1.202","17530","25.0.4.63","25"
"TCP 213.184.4.36:64810->25.0.3.199:25","TCP","213.184.4.36","64810","25.0.3.199","25"
"TCP 12.166.0.116:4540->25.0.2.147:25","TCP","12.166.0.116","4540","25.0.2.147","25"
"TCP 80.66.4.145:35984->25.0.4.24:25","TCP","80.66.4.145","35984","25.0.4.24","25"
"TCP 213.184.0.192:52318->25.0.2.225:25","TCP","213.184.0.192","52318","25.0.2.225","25"
"TCP 12.166.1.84:38284->25.0.2.155:25","TCP","12.166.1.84","38284","25.0.2.155","25"
"TCP 80.66.3.91:42258->25.0.2.60:25","TCP","80.66.3.91","42258","25.0.2.60","25"
"TCP 122.52.52.244:64094->25.0.3.142:25","TCP","122.52.52.244","64094","25.0.3.142","25"
"TCP 122.52.53.224:62257->25.0.3.244:25","TCP","122.52.53.224","62257","25.0.3.244","25"
"TCP 122.52.30.236:34871->25.0.3.29:25","TCP","122.52.30.236","34871","25.0.3.29","25"
"TCP 213.184.4.152:6117->25.0.3.158:25","TCP","213.184.4.152","6117","25.0.3.158","25"
"TCP 12.166.0.152:43870->25.0.3.12:25","TCP","12.166.0.152","43870","25.0.3.12","25"
"TCP 80.66.0.121:63462->25.0.2.253:25","TCP","80.66.0.121","63462","25.0.2.253","25"
"TCP 213.184.3.222:45799->25.0.3.90:25","TCP","213.184.3.222","45799","25.0.3.90","25"
"TCP 12.166.0.242:1070->25.0.2.184:25","TCP","12.166.0.242","1070","25.0.2.184","25"
"TCP 122.52.41.74:29123->25.0.4.44:25","TCP","122.52.41.74","29123","25.0.4.44","25"
"TCP 80.66.2.160:58168->25.0.2.243:25","TCP","80.66.2.160","58168","25.0.2.243","25"
"TCP 213.184.1.31:29089->25.0.3.27:25","TCP","213.184.1.31","29089","25.0.3.27","25"
"TCP 122.52.41.231:36869->25.0.3.143:25","TCP","122.52.41.231","36869","25.0.3.143","25"
"TCP 122.52.44.253:61465->25.0.4.79:25","TCP","122.52.44.253","61465","25.0.4.79","25"
"TCP 12.166.0.100:12457->25.0.2.206:25","TCP","12.166.0.100","12457","25.0.2.206","25"
"TCP 80.66.0.67:63055->25.0.3.233:25","TCP","80.66.0.67","63055","25.0.3.233","25"
"TCP 213.184.1.235:26229->25.0.2.79:25","TCP","213.184.1.235","26229","25.0.2.79","25"
"TCP 122.52.34.87:23105->25.0.4.0:25","TCP","122.52.34.87","23105","25.0.4.0","25"
"TCP 12.166.1.226:29025->25.0.3.225:25","TCP","12.166.1.226","29025","25.0.3.225","25"
"TCP 80.66.0.197:55446->25.0.3.36:25","TCP","80.66.0.197","55446","25.0.3.36","25"
"TCP 213.184.2.108:28176->25.0.3.70:25","TCP","213.184.2.108","28176","25.0.3.70","25"
"TCP 12.166.1.90:1479->25.0.3.112:25","TCP","12.166.1.90","1479","25.0.3.112","25"
"TCP 213.184.1.54:63695->25.0.4.32:25","TCP","213.184.1.54","63695","25.0.4.32","25"
"TCP 80.66.4.125:42526->25.0.2.91:25","TCP","80.66.4.125","42526","25.0.2.91","25"
"TCP 122.52.42.238:47504->25.0.3.192:25","TCP","122.52.42.238","47504","25.0.3.192","25"
"TCP 12.166.0.243:42225->25.0.3.185:25","TCP","12.166.0.243","42225","25.0.3.185","25"
"TCP 80.66.2.241:23363->25.0.4.26:25","TCP","80.66.2.241","23363","25.0.4.26","25"
"TCP 213.184.3.25:29807->25.0.3.90:25","TCP","213.184.3.25","29807","25.0.3.90","25"
"TCP 12.166.1.26:41959->25.0.2.187:25","TCP","12.166.1.26","41959","25.0.2.187","25"
"TCP 80.66.0.110:18144->25.0.3.141:25","TCP","80.66.0.110","18144","25.0.3.141","25"
"TCP 12.166.0.226:57816->25.0.3.98:25","TCP","12.166.0.226","57816","25.0.3.98","25"
"TCP 213.184.2.59:6657->25.0.3.219:25","TCP","213.184.2.59","6657","25.0.3.219","25"
"TCP 80.66.0.170:17555->25.0.2.147:25","TCP","80.66.0.170","17555","25.0.2.147","25"
"TCP 122.52.31.255:30422->25.0.2.207:25","TCP","122.52.31.255","30422","25.0.2.207","25"
"TCP 213.184.3.118:62999->25.0.2.230:25","TCP","213.184.3.118","62999","25.0.2.230","25"
"TCP 122.52.52.154:25493->25.0.3.184:25","TCP","122.52.52.154","25493","25.0.3.184","25"
"TCP 122.52.32.208:51544->25.0.3.90:25","TCP","122.52.32.208","51544","25.0.3.90","25"
"TCP 12.166.1.5:33400->25.0.2.79:25","TCP","12.166.1.5","33400","25.0.2.79","25"
"TCP 80.66.1.151:11555->25.0.4.79:25","TCP","80.66.1.151","11555","25.0.4.79","25"
"TCP 213.184.2.132:40223->25.0.2.88:25","TCP","213.184.2.132","40223","25.0.2.88","25"
"TCP 12.166.1.243:40561->25.0.2.188:25","TCP","12.166.1.243","40561","25.0.2.188","25"
"TCP 80.66.0.47:16479->25.0.2.86:25","TCP","80.66.0.47","16479","25.0.2.86","25"
"TCP 213.184.1.24:3972->25.0.2.164:25","TCP","213.184.1.24","3972","25.0.2.164","25"
"TCP 12.166.1.73:30410->25.0.2.156:25","TCP","12.166.1.73","30410","25.0.2.156","25"
"TCP 80.66.4.201:32725->25.0.3.212:25","TCP","80.66.4.201","32725","25.0.3.212","25"
"TCP 213.184.1.12:5876->25.0.2.91:25","TCP","213.184.1.12","5876","25.0.2.91","25"
"TCP 12.166.1.117:4172->25.0.2.75:25","TCP","12.166.1.117","4172","25.0.2.75","25"
"TCP 80.66.4.35:29572->25.0.2.202:25","TCP","80.66.4.35","29572","25.0.2.202","25"
"TCP 213.184.2.70:15426->25.0.3.0:25","TCP","213.184.2.70","15426","25.0.3.0","25"
"TCP 12.166.1.61:51626->25.0.4.82:25","TCP","12.166.1.61","51626","25.0.4.82","25"
"TCP 122.52.52.211:28439->25.0.4.11:25","TCP","122.52.52.211","28439","25.0.4.11","25"
"TCP 122.52.38.56:55947->25.0.2.200:25","TCP","122.52.38.56","55947","25.0.2.200","25"
"TCP 80.66.4.121:32789->25.0.3.55:25","TCP","80.66.4.121","32789","25.0.3.55","25"
"TCP 122.52.34.98:40576->25.0.2.50:25","TCP","122.52.34.98","40576","25.0.2.50","25"
"TCP 213.184.4.7:63516->25.0.3.207:25","TCP","213.184.4.7","63516","25.0.3.207","25"
"TCP 80.66.4.36:36808->25.0.3.165:25","TCP","80.66.4.36","36808","25.0.3.165","25"
"TCP 12.166.1.32:51164->25.0.2.74:25","TCP","12.166.1.32","51164","25.0.2.74","25"
"TCP 122.52.37.37:49550->25.0.3.65:25","TCP","122.52.37.37","49550","25.0.3.65","25"
"TCP 213.184.1.45:15707->25.0.3.103:25","TCP","213.184.1.45","15707","25.0.3.103","25"
"TCP 213.184.0.229:5428->25.0.2.181:25","TCP","213.184.0.229","5428","25.0.2.181","25"
"TCP 12.166.0.190:44712->25.0.2.76:25","TCP","12.166.0.190","44712","25.0.2.76","25"
"TCP 80.66.3.24:15776->25.0.3.105:25","TCP","80.66.3.24","15776","25.0.3.105","25"
"TCP 122.52.50.84:18829->25.0.3.37:25","TCP","122.52.50.84","18829","25.0.3.37","25"
"TCP 12.166.1.123:29328->25.0.3.239:25","TCP","12.166.1.123","29328","25.0.3.239","25"
"TCP 122.52.53.234:27939->25.0.4.28:25","TCP","122.52.53.234","27939","25.0.4.28","25"
"TCP 213.184.0.83:5041->25.0.3.142:25","TCP","213.184.0.83","5041","25.0.3.142","25"
"TCP 80.66.1.239:43604->25.0.3.204:25","TCP","80.66.1.239","43604","25.0.3.204","25"
"TCP 122.52.37.116:20221->25.0.2.64:25","TCP","122.52.37.116","20221","25.0.2.64","25"
"TCP 12.166.1.134:5407->25.0.4.18:25","TCP","12.166.1.134","5407","25.0.4.18","25"
"TCP 80.66.1.178:38419->25.0.2.107:25","TCP","80.66.1.178","38419","25.0.2.107","25"
"TCP 213.184.2.184:23462->25.0.3.49:25","TCP","213.184.2.184","23462","25.0.3.49","25"
"TCP 12.166.0.246:34700->25.0.2.79:25","TCP","12.166.0.246","34700","25.0.2.79","25"
"TCP 80.66.4.123:33555->25.0.3.174:25","TCP","80.66.4.123","33555","25.0.3.174","25"
"TCP 213.184.1.92:58020->25.0.3.133:25","TCP","213.184.1.92","58020","25.0.3.133","25"
"TCP 12.166.1.103:34753->25.0.3.93:25","TCP","12.166.1.103","34753","25.0.3.93","25"
"TCP 80.66.2.250:39742->25.0.4.64:25","TCP","80.66.2.250","39742","25.0.4.64","25"
"TCP 213.184.3.201:1075->25.0.4.5:25","TCP","213.184.3.201","1075","25.0.4.5","25"
"TCP 12.166.1.242:62798->25.0.3.216:25","TCP","12.166.1.242","62798","25.0.3.216","25"
"TCP 80.66.3.120:5545->25.0.3.191:25","TCP","80.66.3.120","5545","25.0.3.191","25"
"TCP 122.52.48.209:52251->25.0.4.14:25","TCP","122.52.48.209","52251","25.0.4.14","25"
"TCP 213.184.3.253:3954->25.0.2.81:25","TCP","213.184.3.253","3954","25.0.2.81","25"
"TCP 122.52.34.135:21195->25.0.2.119:25","TCP","122.52.34.135","21195","25.0.2.119","25"
"TCP 12.166.0.163:39459->25.0.3.46:25","TCP","12.166.0.163","39459","25.0.3.46","25"
"TCP 80.66.4.151:54848->25.0.2.90:25","TCP","80.66.4.151","54848","25.0.2.90","25"
"TCP 122.52.45.153:21329->25.0.3.96:25","TCP","122.52.45.153","21329","25.0.3.96","25"
"TCP 213.184.1.28:7875->25.0.2.222:25","TCP","213.184.1.28","7875","25.0.2.222","25"
"TCP 12.166.1.207:43302->25.0.2.71:25","TCP","12.166.1.207","43302","25.0.2.71","25"
"TCP 80.66.1.83:9497->25.0.3.21:25","TCP","80.66.1.83","9497","25.0.3.21","25"
"TCP 80.66.3.158:53658->25.0.2.194:25","TCP","80.66.3.158","53658","25.0.2.194","25"
"TCP 213.184.2.111:44615->25.0.3.158:25","TCP","213.184.2.111","44615","25.0.3.158","25"
"TCP 12.166.0.150:1107->25.0.3.62:25","TCP","12.166.0.150","1107","25.0.3.62","25"
"TCP 122.52.56.49:54098->25.0.3.67:25","TCP","122.52.56.49","54098","25.0.3.67","25"
"TCP 213.184.0.1:26766->25.0.4.86:25","TCP","213.184.0.1","26766","25.0.4.86","25"
"TCP 80.66.3.183:16856->25.0.2.145:25","TCP","80.66.3.183","16856","25.0.2.145","25"
"TCP 213.184.1.112:19834->25.0.3.12:25","TCP","213.184.1.112","19834","25.0.3.12","25"
"TCP 12.166.0.230:54026->25.0.4.66:25","TCP","12.166.0.230","54026","25.0.4.66","25"
"TCP 122.52.42.204:19217->25.0.3.48:25","TCP","122.52.42.204","19217","25.0.3.48","25"
"TCP 80.66.2.42:33262->25.0.3.151:25","TCP","80.66.2.42","33262","25.0.3.151","25"
"TCP 122.52.54.120:27932->25.0.3.56:25","TCP","122.52.54.120","27932","25.0.3.56","25"
"TCP 12.166.1.142:21918->25.0.2.98:25","TCP","12.166.1.142","21918","25.0.2.98","25"
"TCP 122.52.46.6:34232->25.0.4.46:25","TCP","122.52.46.6","34232","25.0.4.46","25"
"TCP 213.184.3.100:3590->25.0.3.12:25","TCP","213.184.3.100","3590","25.0.3.12","25"
"TCP 12.166.1.164:52817->25.0.3.39:25","TCP","12.166.1.164","52817","25.0.3.39","25"
"TCP 122.52.35.127:61126->25.0.2.46:25","TCP","122.52.35.127","61126","25.0.2.46","25"
"TCP 122.52.29.198:48650->25.0.3.134:25","TCP","122.52.29.198","48650","25.0.3.134","25"
"TCP 80.66.2.36:13657->25.0.4.61:25","TCP","80.66.2.36","13657","25.0.4.61","25"
"TCP 213.184.3.248:11658->25.0.2.53:25","TCP","213.184.3.248","11658","25.0.2.53","25"
"TCP 122.52.46.88:42566->25.0.3.69:25","TCP","122.52.46.88","42566","25.0.3.69","25"
"TCP 122.52.43.177:32144->25.0.4.28:25","TCP","122.52.43.177","32144","25.0.4.28","25"
"TCP 12.166.1.132:46543->25.0.3.83:25","TCP","12.166.1.132","46543","25.0.3.83","25"
"TCP 80.66.4.91:62016->25.0.3.203:25","TCP","80.66.4.91","62016","25.0.3.203","25"
"TCP 213.184.4.74:22773->25.0.3.185:25","TCP","213.184.4.74","22773","25.0.3.185","25"
"TCP 122.52.45.252:45084->25.0.2.249:25","TCP","122.52.45.252","45084","25.0.2.249","25"
"TCP 12.166.1.147:38455->25.0.2.227:25","TCP","12.166.1.147","38455","25.0.2.227","25"
"TCP 80.66.3.175:19050->25.0.3.2:25","TCP","80.66.3.175","19050","25.0.3.2","25"
"TCP 122.52.53.204:54166->25.0.4.6:25","TCP","122.52.53.204","54166","25.0.4.6","25"
"TCP 213.184.1.217:47311->25.0.2.205:25","TCP","213.184.1.217","47311","25.0.2.205","25"
"TCP 122.52.48.36:37140->25.0.3.140:25","TCP","122.52.48.36","37140","25.0.3.140","25"
"TCP 80.66.2.45:40912->25.0.3.114:25","TCP","80.66.2.45","40912","25.0.3.114","25"
"TCP 12.166.1.198:5809->25.0.3.0:25","TCP","12.166.1.198","5809","25.0.3.0","25"
"TCP 213.184.0.22:48607->25.0.3.58:25","TCP","213.184.0.22","48607","25.0.3.58","25"
"TCP 12.166.0.214:25604->25.0.3.69:25","TCP","12.166.0.214","25604","25.0.3.69","25"
"TCP 80.66.2.5:3265->25.0.2.126:25","TCP","80.66.2.5","3265","25.0.2.126","25"
"TCP 213.184.1.122:38677->25.0.2.117:25","TCP","213.184.1.122","38677","25.0.2.117","25"
"TCP 122.52.52.86:63101->25.0.3.227:25","TCP","122.52.52.86","63101","25.0.3.227","25"
"TCP 122.52.35.92:49362->25.0.3.122:25","TCP","122.52.35.92","49362","25.0.3.122","25"
"TCP 12.166.1.35:25995->25.0.3.150:25","TCP","12.166.1.35","25995","25.0.3.150","25"
"TCP 213.184.4.20:22952->25.0.2.121:25","TCP","213.184.4.20","22952","25.0.2.121","25"
"TCP 80.66.0.90:37303->25.0.3.12:25","TCP","80.66.0.90","37303","25.0.3.12","25"
"TCP 80.66.0.5:24863->25.0.3.20:25","TCP","80.66.0.5","24863","25.0.3.20","25"
"TCP 12.166.1.86:18784->25.0.3.90:25","TCP","12.166.1.86","18784","25.0.3.90","25"
"TCP 122.52.34.38:55580->25.0.2.255:25","TCP","122.52.34.38","55580","25.0.2.255","25"
"TCP 213.184.1.255:1643->25.0.2.97:25","TCP","213.184.1.255","1643","25.0.2.97","25"
"TCP 12.166.0.179:63899->25.0.4.28:25","TCP","12.166.0.179","63899","25.0.4.28","25"
"TCP 122.52.44.227:57318->25.0.2.252:25","TCP","122.52.44.227","57318","25.0.2.252","25"
"TCP 80.66.3.218:13377->25.0.2.143:25","TCP","80.66.3.218","13377","25.0.2.143","25"
"TCP 213.184.1.36:47247->25.0.4.21:25","TCP","213.184.1.36","47247","25.0.4.21","25"
"TCP 12.166.1.184:35651->25.0.4.35:25","TCP","12.166.1.184","35651","25.0.4.35","25"
"TCP 122.52.37.16:55659->25.0.3.162:25","TCP","122.52.37.16","55659","25.0.3.162","25"
"TCP 80.66.2.247:53132->25.0.4.31:25","TCP","80.66.2.247","53132","25.0.4.31","25"
"TCP 213.184.0.113:51222->25.0.3.117:25","TCP","213.184.0.113","51222","25.0.3.117","25"
"TCP 12.166.0.254:61154->25.0.4.11:25","TCP","12.166.0.254","61154","25.0.4.11","25"
